date,product,region,units_sold,price,revenue,social_sentiment
2024-10-31 23:14:37.721267,iPhone_4,APAC,476,1199,570724,3.4700744296076502
2024-10-31 23:14:37.721267,iPhone_2,US,508,799,405892,3.1820339724195907
2024-10-31 23:14:37.721267,iPhone_1,China,483,799,385917,4.715061215503847
2024-10-31 23:14:37.721267,iPhone_4,Other,542,1299,704058,4.332196551583394
2024-10-31 23:14:37.721267,iPhone_3,EU,519,999,518481,3.2624049290555197
2024-10-31 23:14:37.721267,iPhone_3,APAC,475,1099,522025,3.110758268295916
2024-10-31 23:14:37.721267,iPhone_0,EU,501,1299,650799,4.102725357623629
2024-10-31 23:14:37.721267,iPhone_4,EU,498,999,497502,4.716121553536763
2024-10-31 23:14:37.721267,iPhone_3,US,489,1299,635211,3.470223175676699
2024-10-31 23:14:37.721267,iPhone_2,China,468,799,373932,4.961254782851442
2024-10-31 23:14:37.721267,iPhone_4,Other,524,799,418676,3.849404383373335
2024-10-31 23:14:37.721267,iPhone_4,US,494,999,493506,3.3495837523459118
2024-10-31 23:14:37.721267,iPhone_4,China,532,1299,691068,4.727074944005194
2024-10-31 23:14:37.721267,iPhone_0,Other,475,799,379525,4.497168694007065
2024-10-31 23:14:37.721267,iPhone_4,Other,511,799,408289,4.0669763774253305
2024-10-31 23:14:37.721267,iPhone_2,Other,498,1299,646902,3.3086984956603347
2024-10-31 23:14:37.721267,iPhone_0,China,470,1199,563530,3.8346779879955974
2024-10-31 23:14:37.721267,iPhone_4,APAC,497,799,397103,3.8277096187504673
2024-10-31 23:14:37.721267,iPhone_2,EU,516,999,515484,4.358975324101369
2024-10-31 23:14:37.721267,iPhone_3,US,457,1299,593643,4.230454997931341
2024-11-01 23:14:37.721266,iPhone_2,US,745,999,744255,3.1102823633500893
2024-11-01 23:14:37.721266,iPhone_1,EU,651,1299,845649,3.68397161057597
2024-11-01 23:14:37.721266,iPhone_1,Other,771,1199,924429,4.532514371919959
2024-11-01 23:14:37.721266,iPhone_2,China,781,1099,858319,4.16804026797073
2024-11-01 23:14:37.721266,iPhone_4,APAC,756,799,604044,4.081972471056167
2024-11-01 23:14:37.721266,iPhone_0,Other,705,1199,845295,4.555175786746273
2024-11-01 23:14:37.721266,iPhone_0,Other,733,799,585667,4.380931887562768
2024-11-01 23:14:37.721266,iPhone_1,China,739,999,738261,4.519878298024722
2024-11-01 23:14:37.721266,iPhone_3,US,742,999,741258,4.904038480811391
2024-11-01 23:14:37.721266,iPhone_1,China,768,1299,997632,3.216200169669099
2024-11-01 23:14:37.721266,iPhone_4,EU,757,999,756243,4.7816211022970965
2024-11-01 23:14:37.721266,iPhone_3,Other,762,1099,837438,4.486968352126637
2024-11-01 23:14:37.721266,iPhone_2,China,786,999,785214,4.586459356546644
2024-11-01 23:14:37.721266,iPhone_1,China,750,1299,974250,4.763445047032521
2024-11-01 23:14:37.721266,iPhone_0,Other,751,1299,975549,4.1386099688244045
2024-11-01 23:14:37.721266,iPhone_3,Other,745,1299,967755,4.040667077197083
2024-11-01 23:14:37.721266,iPhone_2,China,792,1299,1028808,4.873806899165295
2024-11-01 23:14:37.721266,iPhone_0,Other,753,1199,902847,4.350141695516063
2024-11-01 23:14:37.721266,iPhone_4,China,766,1299,995034,3.8934790506227857
2024-11-01 23:14:37.721266,iPhone_0,EU,790,1199,947210,3.012166621829919
2024-11-01 23:14:37.721266,iPhone_4,EU,745,1299,967755,3.5286202487524623
2024-11-01 23:14:37.721266,iPhone_0,APAC,687,1299,892413,3.3572838618369056
2024-11-01 23:14:37.721266,iPhone_3,APAC,778,1099,855022,4.036572740587144
2024-11-01 23:14:37.721266,iPhone_1,US,748,1199,896852,4.17699195841489
2024-11-01 23:14:37.721266,iPhone_1,EU,774,799,618426,3.469374827103481
2024-11-01 23:14:37.721266,iPhone_1,Other,712,999,711288,3.3609397240226624
2024-11-01 23:14:37.721266,iPhone_0,Other,678,799,541722,3.8951037102121235
2024-11-01 23:14:37.721266,iPhone_0,US,727,1299,944373,4.698955899426472
2024-11-01 23:14:37.721266,iPhone_3,Other,756,1099,830844,3.7678940178083105
2024-11-01 23:14:37.721266,iPhone_3,EU,763,1199,914837,4.225926843413598
2024-11-02 23:14:37.721265,iPhone_3,APAC,760,799,607240,3.2320347742460065
2024-11-02 23:14:37.721265,iPhone_3,Other,807,1199,967593,3.2279684172180545
2024-11-02 23:14:37.721265,iPhone_2,EU,738,1099,811062,4.046596168690714
2024-11-02 23:14:37.721265,iPhone_4,Other,780,999,779220,4.828000074018556
2024-11-02 23:14:37.721265,iPhone_0,US,793,1099,871507,3.9396876404796943
2024-11-02 23:14:37.721265,iPhone_1,EU,744,999,743256,4.747510643804037
2024-11-02 23:14:37.721265,iPhone_3,US,774,1099,850626,4.806886580431072
2024-11-02 23:14:37.721265,iPhone_1,China,730,1299,948270,3.906029500760377
2024-11-02 23:14:37.721265,iPhone_1,China,801,799,639999,4.951981699197585
2024-11-02 23:14:37.721265,iPhone_2,China,754,799,602446,4.322158195214913
2024-11-02 23:14:37.721265,iPhone_1,EU,801,1199,960399,3.055104921618754
2024-11-02 23:14:37.721265,iPhone_0,APAC,726,1299,943074,3.3481633506228583
2024-11-02 23:14:37.721265,iPhone_3,Other,741,1099,814359,3.221567823191057
2024-11-02 23:14:37.721265,iPhone_4,EU,714,999,713286,3.233892781097838
2024-11-02 23:14:37.721265,iPhone_3,China,756,1299,982044,3.17604026181088
2024-11-02 23:14:37.721265,iPhone_2,Other,783,999,782217,3.5522372648869163
2024-11-02 23:14:37.721265,iPhone_2,China,753,1299,978147,4.838508493052623
2024-11-02 23:14:37.721265,iPhone_2,APAC,727,999,726273,4.2168064552441
2024-11-02 23:14:37.721265,iPhone_3,China,724,999,723276,3.507224111383893
2024-11-02 23:14:37.721265,iPhone_3,Other,789,1099,867111,4.334317444925023
2024-11-02 23:14:37.721265,iPhone_1,China,735,1099,807765,3.471429933386677
2024-11-02 23:14:37.721265,iPhone_0,Other,735,1299,954765,3.744559313619816
2024-11-02 23:14:37.721265,iPhone_1,US,781,799,624019,4.482427619409874
2024-11-02 23:14:37.721265,iPhone_2,EU,726,1199,870474,3.4143538549728207
2024-11-02 23:14:37.721265,iPhone_4,China,801,1199,960399,3.5722000748408007
2024-11-02 23:14:37.721265,iPhone_4,APAC,735,1299,954765,3.943479675036878
2024-11-03 23:14:37.721264,iPhone_0,Other,753,1199,902847,4.986529936290544
2024-11-03 23:14:37.721264,iPhone_1,US,738,1199,884862,4.789062104136237
2024-11-03 23:14:37.721264,iPhone_0,APAC,741,999,740259,3.380196935880954
2024-11-03 23:14:37.721264,iPhone_4,Other,721,799,576079,4.128089886940087
2024-11-03 23:14:37.721264,iPhone_0,China,777,999,776223,3.710672298710304
2024-11-03 23:14:37.721264,iPhone_2,Other,769,1199,922031,3.0831623596431985
2024-11-03 23:14:37.721264,iPhone_1,Other,777,1299,1009323,3.6347808583268675
2024-11-03 23:14:37.721264,iPhone_3,Other,708,1199,848892,4.666541298382501
2024-11-03 23:14:37.721264,iPhone_1,Other,828,1199,992772,4.981678254351758
2024-11-03 23:14:37.721264,iPhone_2,APAC,694,1099,762706,3.010883327554683
2024-11-03 23:14:37.721264,iPhone_1,China,715,1199,857285,3.136663514704482
2024-11-03 23:14:37.721264,iPhone_3,US,744,999,743256,3.6415288280434
2024-11-03 23:14:37.721264,iPhone_3,China,765,1199,917235,3.9373784835071546
2024-11-03 23:14:37.721264,iPhone_2,Other,733,1199,878867,3.6049107596620216
2024-11-03 23:14:37.721264,iPhone_2,China,783,1199,938817,4.481504794057146
2024-11-03 23:14:37.721264,iPhone_1,Other,801,1299,1040499,4.4552789717498875
2024-11-03 23:14:37.721264,iPhone_2,China,753,999,752247,4.983347099067469
2024-11-03 23:14:37.721264,iPhone_4,Other,706,1099,775894,4.698358011003409
2024-11-03 23:14:37.721264,iPhone_2,Other,744,799,594456,3.266173278345595
2024-11-03 23:14:37.721264,iPhone_4,Other,736,999,735264,3.729478058879577
2024-11-03 23:14:37.721264,iPhone_3,Other,789,799,630411,3.6171747606835103
2024-11-03 23:14:37.721264,iPhone_3,EU,763,799,609637,4.297857601304798
2024-11-03 23:14:37.721264,iPhone_1,EU,771,999,770229,4.271800838831437
2024-11-03 23:14:37.721264,iPhone_3,EU,817,999,816183,3.006002209866598
2024-11-03 23:14:37.721264,iPhone_4,APAC,774,999,773226,4.053053066350351
2024-11-03 23:14:37.721264,iPhone_1,EU,738,999,737262,4.638569098284275
2024-11-04 23:14:37.721263,iPhone_4,APAC,712,999,711288,4.397367744441133
2024-11-04 23:14:37.721263,iPhone_2,APAC,783,999,782217,3.944471292382288
2024-11-04 23:14:37.721263,iPhone_2,Other,729,1099,801171,4.092092146716231
2024-11-04 23:14:37.721263,iPhone_4,EU,756,999,755244,3.9721573031782302
2024-11-04 23:14:37.721263,iPhone_4,US,729,1099,801171,4.677314308984914
2024-11-04 23:14:37.721263,iPhone_4,EU,741,1099,814359,3.5354813917754377
2024-11-04 23:14:37.721263,iPhone_0,Other,678,1199,812922,3.314757029737735
2024-11-04 23:14:37.721263,iPhone_0,EU,766,1299,995034,4.90655278155746
2024-11-04 23:14:37.721263,iPhone_3,US,774,1299,1005426,4.37996968945389
2024-11-04 23:14:37.721263,iPhone_0,US,744,1099,817656,3.1094654138499718
2024-11-04 23:14:37.721263,iPhone_4,EU,822,1199,985578,4.1251836974878975
2024-11-04 23:14:37.721263,iPhone_4,EU,769,799,614431,4.926932486925889
2024-11-04 23:14:37.721263,iPhone_3,China,730,799,583270,3.7155698516835325
2024-11-04 23:14:37.721263,iPhone_0,EU,775,1099,851725,3.310188541721419
2024-11-04 23:14:37.721263,iPhone_0,Other,811,799,647989,4.224977519525495
2024-11-04 23:14:37.721263,iPhone_4,US,805,999,804195,4.120385327153052
2024-11-04 23:14:37.721263,iPhone_4,Other,714,1099,784686,3.4810820662698374
2024-11-04 23:14:37.721263,iPhone_4,APAC,763,1299,991137,4.2054008089499
2024-11-04 23:14:37.721263,iPhone_3,US,727,799,580873,4.060516549655033
2024-11-04 23:14:37.721263,iPhone_1,US,772,1099,848428,3.1715455121745766
2024-11-04 23:14:37.721263,iPhone_0,US,756,799,604044,3.039721883171178
2024-11-04 23:14:37.721263,iPhone_1,APAC,793,799,633607,3.1349924905984596
2024-11-04 23:14:37.721263,iPhone_0,China,714,1199,856086,3.5758987392652744
2024-11-04 23:14:37.721263,iPhone_0,APAC,733,1299,952167,3.914588558791367
2024-11-04 23:14:37.721263,iPhone_0,China,789,999,788211,4.085884811595451
2024-11-04 23:14:37.721263,iPhone_4,APAC,685,1299,889815,4.829737812869715
2024-11-04 23:14:37.721263,iPhone_4,US,717,999,716283,4.1304236399144765
2024-11-04 23:14:37.721263,iPhone_1,US,720,1199,863280,3.369475483380957
2024-11-04 23:14:37.721263,iPhone_1,EU,712,999,711288,4.736609149069002
2024-11-04 23:14:37.721263,iPhone_4,US,739,999,738261,4.659915837910637
2024-11-05 23:14:37.721262,iPhone_2,US,718,1099,789082,3.3543024390120655
2024-11-05 23:14:37.721262,iPhone_1,Other,768,1099,844032,4.959972214574218
2024-11-05 23:14:37.721262,iPhone_3,APAC,772,1099,848428,4.066840981806681
2024-11-05 23:14:37.721262,iPhone_4,China,766,1299,995034,4.74814354661037
2024-11-05 23:14:37.721262,iPhone_1,APAC,709,999,708291,3.947829500804043
2024-11-05 23:14:37.721262,iPhone_3,Other,751,799,600049,4.134656853313402
2024-11-05 23:14:37.721262,iPhone_3,China,726,1099,797874,4.672603857840332
2024-11-05 23:14:37.721262,iPhone_3,Other,729,1299,946971,3.269595656838954
2024-11-05 23:14:37.721262,iPhone_3,EU,861,999,860139,4.536322849153678
2024-11-05 23:14:37.721262,iPhone_3,Other,756,999,755244,3.0460912077880886
2024-11-05 23:14:37.721262,iPhone_3,China,733,799,585667,4.390262098036836
2024-11-05 23:14:37.721262,iPhone_3,EU,768,799,613632,3.333437045930819
2024-11-05 23:14:37.721262,iPhone_4,US,747,1199,895653,3.268914081534129
2024-11-05 23:14:37.721262,iPhone_4,EU,714,1199,856086,4.991775813728122
2024-11-05 23:14:37.721262,iPhone_4,Other,709,1099,779191,4.141120103481796
2024-11-05 23:14:37.721262,iPhone_2,Other,721,1099,792379,3.3798317059433223
2024-11-05 23:14:37.721262,iPhone_0,EU,724,999,723276,4.866029746260841
2024-11-05 23:14:37.721262,iPhone_3,Other,804,1199,963996,4.593074581952353
2024-11-05 23:14:37.721262,iPhone_4,APAC,777,1299,1009323,3.6399638306505553
2024-11-05 23:14:37.721262,iPhone_3,China,744,999,743256,3.1746808282278884
2024-11-05 23:14:37.721262,iPhone_3,Other,715,999,714285,4.552765649489664
2024-11-05 23:14:37.721262,iPhone_2,EU,757,999,756243,4.732830259049648
2024-11-05 23:14:37.721262,iPhone_4,Other,735,799,587265,4.199954792913582
2024-11-05 23:14:37.721262,iPhone_3,Other,715,1299,928785,4.669723836132791
2024-11-05 23:14:37.721262,iPhone_4,APAC,751,999,750249,4.9860160725683285
2024-11-06 23:14:37.721261,iPhone_0,EU,762,799,608838,3.525267224732147
2024-11-06 23:14:37.721261,iPhone_2,China,741,1199,888459,4.5718818357274
2024-11-06 23:14:37.721261,iPhone_4,US,730,1199,875270,3.020996605048481
2024-11-06 23:14:37.721261,iPhone_3,EU,724,799,578476,3.8304275133686616
2024-11-06 23:14:37.721261,iPhone_2,EU,795,1299,1032705,4.373776623672004
2024-11-06 23:14:37.721261,iPhone_4,Other,796,799,636004,4.491775666718702
2024-11-06 23:14:37.721261,iPhone_4,EU,732,799,584868,4.855904509931264
2024-11-06 23:14:37.721261,iPhone_0,EU,780,1299,1013220,3.54120073120597
2024-11-06 23:14:37.721261,iPhone_0,EU,760,1199,911240,3.0834121051949626
2024-11-06 23:14:37.721261,iPhone_4,APAC,675,1299,876825,4.904830611993287
2024-11-06 23:14:37.721261,iPhone_1,Other,787,1299,1022313,3.3314209741432528
2024-11-06 23:14:37.721261,iPhone_3,EU,759,999,758241,4.711803926840787
2024-11-06 23:14:37.721261,iPhone_4,China,753,799,601647,3.9329742693371808
2024-11-06 23:14:37.721261,iPhone_2,US,745,999,744255,3.975163590754157
2024-11-06 23:14:37.721261,iPhone_3,China,738,1199,884862,4.901062105172407
2024-11-06 23:14:37.721261,iPhone_3,EU,715,1099,785785,4.461469804811373
2024-11-06 23:14:37.721261,iPhone_0,APAC,804,999,803196,4.385924736292213
2024-11-06 23:14:37.721261,iPhone_2,EU,751,799,600049,3.827697489144334
2024-11-06 23:14:37.721261,iPhone_1,EU,738,1199,884862,4.334426583483815
2024-11-06 23:14:37.721261,iPhone_4,APAC,748,799,597652,4.337321047081943
2024-11-06 23:14:37.721261,iPhone_4,China,757,1299,983343,3.028740411853498
2024-11-06 23:14:37.721261,iPhone_3,Other,694,1099,762706,3.984884364719642
2024-11-06 23:14:37.721261,iPhone_4,Other,745,999,744255,4.121395634928533
2024-11-06 23:14:37.721261,iPhone_4,China,828,1199,992772,4.63284257378204
2024-11-07 23:14:37.721260,iPhone_4,China,723,1099,794577,4.184057924520696
2024-11-07 23:14:37.721260,iPhone_4,China,718,1099,789082,3.7096637110863253
2024-11-07 23:14:37.721260,iPhone_2,EU,748,1299,971652,4.9153129487773946
2024-11-07 23:14:37.721260,iPhone_3,APAC,733,1099,805567,3.1760567542956135
2024-11-07 23:14:37.721260,iPhone_3,US,703,1199,842897,3.813252621423745
2024-11-07 23:14:37.721260,iPhone_3,EU,711,799,568089,4.093259510673561
2024-11-07 23:14:37.721260,iPhone_3,EU,745,799,595255,3.2035234597939124
2024-11-07 23:14:37.721260,iPhone_1,China,711,999,710289,3.795587849172794
2024-11-07 23:14:37.721260,iPhone_0,China,742,1099,815458,3.349706122014374
2024-11-07 23:14:37.721260,iPhone_4,China,787,799,628813,3.4597372687467383
2024-11-07 23:14:37.721260,iPhone_1,US,708,1299,919692,3.648127381489889
2024-11-07 23:14:37.721260,iPhone_3,US,732,1199,877668,4.825241686169499
2024-11-07 23:14:37.721260,iPhone_3,US,804,1199,963996,4.417714226408549
2024-11-07 23:14:37.721260,iPhone_2,APAC,772,1299,1002828,4.176626379478728
2024-11-07 23:14:37.721260,iPhone_3,US,712,799,568888,3.075640273104071
2024-11-07 23:14:37.721260,iPhone_2,US,723,1099,794577,3.99996035214275
2024-11-07 23:14:37.721260,iPhone_0,EU,660,1199,791340,4.156964719461718
2024-11-07 23:14:37.721260,iPhone_4,US,754,1199,904046,3.1780887196489114
2024-11-07 23:14:37.721260,iPhone_0,APAC,724,1199,868076,3.837850899009096
2024-11-07 23:14:37.721260,iPhone_4,APAC,739,799,590461,3.2198612365889008
2024-11-07 23:14:37.721260,iPhone_4,Other,744,799,594456,3.200024760713114
2024-11-07 23:14:37.721260,iPhone_3,US,732,999,731268,4.899657273448836
2024-11-07 23:14:37.721260,iPhone_3,US,720,999,719280,3.5385403303013945
2024-11-08 23:14:37.721259,iPhone_3,APAC,724,1199,868076,4.066389880441763
2024-11-08 23:14:37.721259,iPhone_3,Other,811,1099,891289,4.810443494080435
2024-11-08 23:14:37.721259,iPhone_3,APAC,775,1199,929225,3.130200514844587
2024-11-08 23:14:37.721259,iPhone_2,China,748,799,597652,4.200945726500548
2024-11-08 23:14:37.721259,iPhone_0,Other,732,1299,950868,4.552561661727131
2024-11-08 23:14:37.721259,iPhone_2,China,726,1299,943074,3.0085742028338673
2024-11-08 23:14:37.721259,iPhone_0,US,727,1099,798973,4.593623641955242
2024-11-08 23:14:37.721259,iPhone_0,APAC,715,799,571285,4.1758358706079175
2024-11-08 23:14:37.721259,iPhone_1,Other,697,1299,905403,3.4354774393688228
2024-11-08 23:14:37.721259,iPhone_4,US,757,1199,907643,4.6046879979639055
2024-11-08 23:14:37.721259,iPhone_4,Other,685,1199,821315,4.126606761645984
2024-11-08 23:14:37.721259,iPhone_2,China,730,799,583270,4.70366430389315
2024-11-08 23:14:37.721259,iPhone_1,China,760,999,759240,3.2994093456430784
2024-11-08 23:14:37.721259,iPhone_2,China,724,1099,795676,4.620975050140682
2024-11-08 23:14:37.721259,iPhone_4,US,759,799,606441,3.5484122645805014
2024-11-08 23:14:37.721259,iPhone_1,US,727,1099,798973,4.878136958900583
2024-11-08 23:14:37.721259,iPhone_3,US,760,1199,911240,4.814234838360265
2024-11-08 23:14:37.721259,iPhone_2,APAC,721,799,576079,3.0541757805942598
2024-11-08 23:14:37.721259,iPhone_0,Other,745,1199,893255,4.201196647893516
2024-11-08 23:14:37.721259,iPhone_3,APAC,796,1099,874804,3.9283736798599653
2024-11-08 23:14:37.721259,iPhone_4,Other,720,1199,863280,3.951587583469472
2024-11-08 23:14:37.721259,iPhone_2,Other,771,1199,924429,4.749409822203174
2024-11-08 23:14:37.721259,iPhone_2,APAC,751,799,600049,4.891538591357394
2024-11-08 23:14:37.721259,iPhone_3,EU,757,999,756243,3.61380902638914
2024-11-08 23:14:37.721259,iPhone_4,Other,775,1099,851725,4.594130379203441
2024-11-08 23:14:37.721259,iPhone_0,China,690,1199,827310,3.5866469528733527
2024-11-08 23:14:37.721259,iPhone_2,US,705,1199,845295,3.897910874956475
2024-11-08 23:14:37.721259,iPhone_0,APAC,739,1299,959961,3.596465055090653
2024-11-08 23:14:37.721259,iPhone_1,EU,745,799,595255,4.0231421005204915
2024-11-08 23:14:37.721259,iPhone_2,EU,729,799,582471,3.1720643140658864
2024-11-08 23:14:37.721259,iPhone_1,US,762,799,608838,3.8007132536796613
2024-11-08 23:14:37.721259,iPhone_2,China,726,1099,797874,3.769770701874526
2024-11-08 23:14:37.721259,iPhone_3,China,766,1099,841834,4.7768944269549
2024-11-08 23:14:37.721259,iPhone_3,Other,766,799,612034,4.930696893352614
2024-11-09 23:14:37.721258,iPhone_4,China,709,799,566491,3.437134023743482
2024-11-09 23:14:37.721258,iPhone_2,US,723,999,722277,4.652279973642113
2024-11-09 23:14:37.721258,iPhone_4,China,735,999,734265,4.440016079326226
2024-11-09 23:14:37.721258,iPhone_4,China,781,1099,858319,3.166758107537519
2024-11-09 23:14:37.721258,iPhone_0,Other,760,999,759240,3.4534346915997
2024-11-09 23:14:37.721258,iPhone_1,Other,783,1299,1017117,4.046549936448455
2024-11-09 23:14:37.721258,iPhone_2,US,805,1099,884695,4.067355241174395
2024-11-09 23:14:37.721258,iPhone_4,Other,751,1099,825349,4.809346875063474
2024-11-09 23:14:37.721258,iPhone_1,Other,754,799,602446,3.7540727163685057
2024-11-09 23:14:37.721258,iPhone_4,China,744,1299,966456,4.564816670051603
2024-11-09 23:14:37.721258,iPhone_3,Other,766,999,765234,3.4934536063370927
2024-11-09 23:14:37.721258,iPhone_0,Other,708,1199,848892,3.5682852354590517
2024-11-09 23:14:37.721258,iPhone_3,China,799,999,798201,3.208906909430766
2024-11-09 23:14:37.721258,iPhone_0,China,736,799,588064,3.0700158296136113
2024-11-09 23:14:37.721258,iPhone_1,China,705,1099,774795,3.296267844032766
2024-11-09 23:14:37.721258,iPhone_3,China,741,1299,962559,4.0115912485076315
2024-11-09 23:14:37.721258,iPhone_2,EU,715,1199,857285,4.387693546423853
2024-11-09 23:14:37.721258,iPhone_1,EU,706,1099,775894,3.8761794265102942
2024-11-09 23:14:37.721258,iPhone_0,EU,772,999,771228,3.238767007717347
2024-11-10 23:14:37.721257,iPhone_1,US,733,1199,878867,4.659088323623953
2024-11-10 23:14:37.721257,iPhone_3,Other,780,1099,857220,3.5066368462737056
2024-11-10 23:14:37.721257,iPhone_0,APAC,735,1099,807765,4.134679859137871
2024-11-10 23:14:37.721257,iPhone_3,APAC,762,999,761238,4.481726159595165
2024-11-10 23:14:37.721257,iPhone_3,EU,756,1299,982044,4.200437222123939
2024-11-10 23:14:37.721257,iPhone_2,APAC,730,1199,875270,3.572229569895031
2024-11-10 23:14:37.721257,iPhone_4,EU,760,1299,987240,4.961714942692387
2024-11-10 23:14:37.721257,iPhone_4,Other,777,999,776223,4.326753470772896
2024-11-10 23:14:37.721257,iPhone_0,Other,778,799,621622,4.2524653478053605
2024-11-10 23:14:37.721257,iPhone_2,US,718,799,573682,4.787967322676456
2024-11-10 23:14:37.721257,iPhone_4,China,696,1099,764904,3.335810143259267
2024-11-10 23:14:37.721257,iPhone_4,US,799,1299,1037901,4.226985543703959
2024-11-10 23:14:37.721257,iPhone_4,China,739,999,738261,3.164832778629565
